# number of points, 
# length of the boundary of convex hull, 
# number of empty triangles, 
# number of triangulations
6,5,17,9
6,5,17,9
6,5,15,11
6,6,20,14
6,6,20,14
6,5,17,9
6,4,14,8
6,4,14,7
6,4,14,7
6,5,17,9
6,4,15,7
6,4,14,8
7,6,27,36
7,7,35,42
7,4,22,23
7,5,27,22
7,5,24,26
7,5,25,22
7,4,23,19
7,4,24,20
7,4,22,27
7,5,24,25
7,6,27,36
7,6,29,32
7,5,26,22
7,4,22,20
7,5,27,19
7,6,31,28
7,6,27,36
7,5,28,23
7,5,25,25
7,4,23,22
7,7,35,42
7,5,25,22
7,5,26,28
7,4,23,19
7,5,25,27
7,6,27,36
7,7,35,42
7,5,26,22
7,5,25,26
7,4,24,16
7,5,24,25
7,6,27,36
7,4,23,22
7,6,29,32
7,6,27,36
7,5,24,26
7,5,25,26
7,5,27,19
7,5,25,22
7,4,24,16
7,5,25,26
7,6,27,36
7,6,29,32
7,5,27,22
7,6,31,28
7,6,29,32
7,7,35,42
7,5,25,22
7,5,25,26
7,5,25,22
7,6,27,36
7,6,29,32
7,5,28,23
7,6,27,36
7,5,24,29
7,5,25,22
7,6,27,36
7,6,29,32
7,5,27,22
7,4,23,19
7,5,26,22
7,4,24,16
7,5,24,25
7,4,26,16
7,6,27,36
7,5,26,23
7,5,25,22
7,5,27,22
7,4,22,20
7,6,27,36
7,6,29,32
7,6,31,28
7,4,24,15
7,5,24,25
7,5,25,30
7,6,27,36
7,5,25,26
7,6,31,28
7,5,24,29
7,5,26,22
7,4,22,23
7,4,24,15
7,4,26,19
7,6,29,32
7,4,22,20
7,5,25,27
7,4,23,22
7,5,25,22
7,6,31,28
7,4,25,13
7,6,31,28
7,4,24,16
7,4,25,13
7,7,35,42
7,5,24,26
7,5,25,26
7,6,31,28
7,4,23,16
7,5,28,19
7,5,25,30
8,7,44,121
8,8,56,132
8,6,40,89
8,7,47,107
8,7,48,104
8,6,46,62
8,6,42,75
8,7,43,124
8,5,39,78
8,6,39,101
8,5,36,63
8,4,36,62
8,6,44,90
8,5,35,87
8,4,34,73
8,5,38,100
8,5,37,86
8,5,38,73
8,7,44,121
8,4,37,75
8,5,39,63
8,5,37,96
8,6,39,109
8,6,41,82
8,5,38,72
8,5,39,88
8,5,38,79
8,6,43,72
8,7,51,90
8,4,34,118
8,6,46,62
8,5,39,53
8,5,35,83
8,5,39,57
8,7,47,107
8,6,41,84
8,6,44,96
8,5,36,63
8,4,34,63
8,5,36,78
8,6,40,84
8,5,40,63
8,5,37,63
8,6,42,75
8,5,36,93
8,6,42,75
8,5,36,71
8,5,39,93
8,5,39,53
8,5,35,95
8,5,41,50
8,5,38,106
8,6,40,94
8,4,37,60
8,5,37,79
8,6,45,75
8,6,40,94
8,6,47,62
8,5,36,76
8,6,47,76
8,5,41,50
8,5,38,106
8,5,42,53
8,6,40,102
8,6,40,102
8,6,42,75
8,6,39,101
8,5,37,53
8,5,37,73
8,6,40,85
8,6,41,87
8,6,41,110
8,4,33,98
8,5,37,96
8,5,40,68
8,5,43,53
8,5,37,77
8,5,38,75
8,7,48,104
8,5,37,86
8,6,44,72
8,6,38,96
8,6,40,85
8,5,42,53
8,6,38,96
8,6,39,127
8,4,34,60
8,4,35,58
8,5,42,53
8,7,43,124
8,7,48,104
8,6,39,96
8,6,40,85
8,7,48,104
8,5,39,62
8,6,40,105
8,6,40,105
8,7,48,104
8,5,38,66
8,5,40,63
9,7,60,382
9,5,53,270
9,6,57,337
9,5,52,271
9,6,56,248
9,6,58,368
9,4,56,141
9,5,55,210
9,6,57,204
9,5,51,268
9,7,63,286
9,7,73,255
9,6,64,209
9,5,55,171
9,5,58,166
9,7,60,374
9,5,55,268
9,5,52,286
9,7,57,461
9,5,50,242
9,6,54,339
9,4,46,370
9,4,49,179
9,6,53,326
9,6,57,273
9,7,61,390
9,4,52,178
9,4,54,148
9,6,61,206
9,7,66,252
9,6,54,373
9,5,55,176
9,6,60,211
9,6,51,333
9,6,60,225
9,5,52,282
9,5,50,296
9,7,58,379
9,7,62,295
9,5,49,270
9,7,56,398
9,5,52,260
9,6,59,282
9,5,50,324
9,6,54,302
9,5,55,165
9,7,58,352
9,6,57,391
9,5,50,202
9,5,51,256
9,8,66,421
9,6,57,248
9,6,52,403
9,5,49,357
9,6,53,309
9,4,50,195
9,8,72,359
9,5,50,392
9,4,48,232
9,5,56,177
9,6,58,246
9,6,53,349
9,6,58,211
9,5,57,161
9,7,60,335
9,7,61,297
9,7,58,363
9,6,54,330
9,6,61,221
9,5,51,255
9,4,49,192
9,5,54,158
9,6,53,330
9,5,51,314
9,5,55,210
9,5,48,290
9,8,68,407
9,6,50,383
9,7,64,292
9,4,47,253
9,6,57,212
9,5,52,239
9,5,52,302
9,6,63,180
9,6,54,324
9,6,60,213
9,5,57,252
9,7,64,281
9,6,56,325
9,5,54,214
9,5,49,247
9,6,57,256
9,6,54,390
9,6,55,292
9,6,55,261
9,7,59,371
9,6,57,279
9,5,49,385
9,5,57,143
9,7,58,346
10,6,71,1011
10,6,89,515
10,4,64,830
10,6,74,1132
10,8,81,1412
10,6,75,860
10,6,73,831
10,7,83,930
10,5,70,1304
10,7,84,959
10,5,71,1020
10,7,94,952
10,7,81,980
10,5,67,747
10,6,71,1217
10,6,77,654
10,7,76,1213
10,8,93,1100
10,6,73,1481
10,5,66,1500
10,6,76,739
10,5,69,781
10,7,89,830
10,6,78,924
10,7,82,897
10,7,78,1687
10,6,71,963
10,6,71,931
10,5,71,945
10,9,95,1467
10,8,87,1211
10,4,65,1049
10,6,78,897
10,4,65,750
10,7,83,962
10,6,86,825
10,6,84,658
10,6,76,1591
10,7,83,1047
10,7,89,965
10,4,68,1002
10,7,79,1082
10,5,72,656
10,6,71,1684
10,8,85,1662
10,7,81,789
10,6,85,715
10,6,74,1069
10,6,71,894
10,5,70,837
10,6,78,699
10,6,70,1076
10,6,74,1356
10,6,85,581
10,6,72,780
10,5,71,717
10,5,69,722
10,7,83,1096
10,7,78,1152
10,5,66,954
10,8,88,1251
10,6,76,1058
10,6,75,892
10,6,74,1130
10,5,74,840
10,6,76,1019
10,6,73,957
10,7,85,1155
10,6,70,1106
10,6,72,1147
10,5,75,535
10,6,72,887
10,6,69,1334
10,7,74,1321
10,5,70,1006
10,8,106,704
10,7,81,932
10,5,72,819
10,5,70,1689
10,6,78,647
10,7,75,1587
10,5,66,1035
10,8,106,704
10,6,74,981
10,5,73,752
10,4,67,954
10,6,70,1214
10,6,74,819
10,6,72,1036
10,6,82,812
10,9,93,1507
10,8,83,1279
10,7,74,1460
10,7,93,620
10,6,72,1325
10,7,81,947
10,5,74,1034
10,5,71,1024
10,7,77,1094
10,6,72,1262
11,7,97,4232
11,8,101,5855
11,6,104,2368
11,5,87,3471
11,7,111,2299
11,9,125,4212
11,5,97,2196
11,6,97,2774
11,5,99,3506
11,5,93,3084
11,7,104,5014
11,6,96,3637
11,6,93,2645
11,5,99,2591
11,8,100,6804
11,7,95,5911
11,5,89,6268
11,5,95,2253
11,6,92,5086
11,6,97,3271
11,6,97,3750
11,6,87,5054
11,9,115,5063
11,6,100,3947
11,7,111,3261
11,7,101,5338
11,6,108,3070
11,5,110,2020
11,6,94,6473
11,6,87,7203
11,6,88,6476
11,6,95,2992
11,7,98,4627
11,7,100,4013
11,6,91,4787
11,5,87,3688
11,6,104,3234
11,7,101,4437
11,6,102,5620
11,7,116,2697
11,5,93,3504
11,7,104,3522
11,7,110,2968
11,8,119,3885
11,6,110,2348
11,6,93,3268
11,5,88,5536
11,5,94,3790
11,5,94,1975
11,6,101,2349
11,6,96,3147
11,6,97,3475
11,7,109,3672
11,5,103,2052
11,8,116,3522
11,8,109,4476
11,6,95,3600
11,7,97,4947
11,8,128,2530
11,6,93,5730
11,7,96,6590
11,6,99,2568
11,6,95,3507
11,7,97,4015
11,7,106,4324
11,7,102,3909
11,7,100,4097
11,6,92,4353
11,8,107,5137
11,6,104,2380
11,7,103,3151
11,6,98,2724
11,8,111,3449
11,7,99,3758
11,6,104,3092
11,7,101,3031
11,7,98,2919
11,7,101,3280
11,7,101,3521
11,8,107,5814
11,6,105,2067
11,6,99,2943
11,5,91,2895
11,8,101,4264
11,5,89,2584
11,6,99,3526
11,5,96,2146
11,6,103,2618
11,6,102,2346
11,6,96,3998
11,8,98,5377
11,8,101,5771
11,7,97,5659
11,8,112,3477
11,6,99,5122
11,7,106,2383
11,7,109,2223
11,7,128,2075
11,7,94,5910
11,5,87,5538
12,7,132,10429
12,5,121,9373
12,8,141,13395
12,7,115,23730
12,7,116,23927
12,8,142,13996
12,7,115,15797
12,5,113,7966
12,5,117,22824
12,5,117,16788
15,6,217,1979464
12,6,124,11549
12,6,121,9699
12,7,126,11273
12,8,144,17693
12,6,115,13842
12,9,146,18878
12,7,116,21291
12,8,149,16070
12,6,120,14179
12,7,142,15082
12,7,119,25183
12,7,131,14759
12,5,121,29269
12,6,115,14511
12,6,121,24945
12,5,135,17357
12,7,115,25091
12,7,126,21242
12,8,142,14414
12,7,120,16640
12,7,125,19697
12,8,136,30708
12,5,133,11936
12,4,110,34284
12,7,125,11971
12,6,122,15549
12,8,139,14040
12,8,121,23095
12,5,127,15972
12,5,124,20719
12,8,139,15693
12,7,127,19685
12,7,130,13577
12,6,117,13122
12,6,121,20970
12,6,117,17739
12,6,114,13204
12,5,115,9717
12,10,179,12592
12,7,126,19273
12,6,114,28002
12,6,116,12131
12,6,114,14053
12,8,130,16369
12,6,114,19005
12,8,133,14712
12,6,107,25387
12,5,114,13877
12,7,128,17704
12,8,120,22878
12,6,116,21114
12,7,118,19586
12,7,128,16230
12,6,124,21138
12,5,115,25624
12,5,115,16198
12,7,135,10941
12,7,139,12355
12,5,113,20487
12,7,139,11580
12,8,132,17631
12,6,115,21224
12,7,131,17939
12,7,133,15915
12,5,116,15636
12,8,150,9734
12,5,119,16833
12,6,119,17200
12,7,128,13938
12,8,125,14422
12,7,130,13573
12,6,117,12083
12,6,121,9548
12,8,132,17454
12,6,117,24605
12,6,117,23076
12,7,134,10547
12,7,123,17157
12,5,107,29637
12,7,129,12885
12,7,120,14376
12,6,126,13083
12,6,116,17835
12,7,139,11684
12,5,125,9265
12,7,117,21676
12,6,117,13874
12,7,124,17632
12,7,120,28323
12,6,128,8818
13,5,135,121469
13,6,142,65234
13,7,150,74360
13,7,147,65764
13,6,150,75278
13,6,159,46876
13,8,156,68970
13,8,167,74397
13,7,159,60757
13,9,181,45741
13,6,149,56656
13,6,170,28079
13,6,141,68216
13,8,155,86742
13,6,140,127315
13,9,166,106816
13,5,139,74089
13,5,140,47411
13,8,166,61040
13,9,168,59406
13,7,159,44778
13,9,162,66692
13,7,150,75433
13,7,160,41126
13,7,168,63482
13,8,165,43495
13,7,151,81587
13,6,148,63628
13,8,144,106476
13,6,168,29059
13,5,165,29348
13,5,151,123143
13,5,142,51896
13,7,141,94047
13,5,153,62059
13,9,182,54845
13,7,156,70440
13,6,147,55448
13,6,144,86624
13,6,142,76975
13,7,155,52938
13,7,152,44818
13,8,155,95804
13,7,177,51575
13,8,156,67878
13,5,140,101821
13,6,148,154094
13,7,152,72666
13,7,155,55755
13,6,148,40547
13,6,150,78621
13,6,144,82351
13,8,165,68239
13,7,151,69216
13,8,153,88076
13,7,159,46455
13,7,184,25831
13,7,141,68398
13,7,160,58508
13,7,146,79755
13,7,167,52414
13,6,151,88669
13,7,161,31943
13,7,147,61744
13,7,172,35372
13,7,147,71923
13,7,148,75408
13,6,157,38597
13,7,147,81943
13,7,145,110765
13,8,161,57243
13,7,161,67016
13,6,153,58262
13,7,159,63412
13,9,152,101647
13,10,191,86209
13,5,139,86635
13,8,191,33154
13,7,152,68528
13,6,152,63728
13,5,143,44559
13,8,163,74067
13,9,194,41491
13,8,167,62357
13,7,147,60777
13,7,160,45125
13,7,149,77656
13,8,167,95782
13,8,160,68724
13,7,155,53465
13,7,158,66347
13,8,152,117060
13,6,143,142546
13,7,154,73706
13,8,161,98909
13,7,154,54428
13,6,147,49008
13,7,155,83212
13,8,163,53556
13,5,140,92739
14,5,162,390668
14,8,199,398332
14,9,186,416741
14,7,188,194989
14,6,176,596044
14,7,184,372934
14,5,175,267567
14,6,162,487457
14,7,187,423848
14,6,196,151885
14,6,192,288435
14,9,204,201803
14,8,184,497757
14,7,187,239635
14,6,181,269283
14,7,172,375270
14,7,191,228603
14,7,198,273748
14,10,210,307322
14,5,171,254778
14,6,174,297434
14,8,185,358509
14,6,181,335572
14,6,177,582998
14,6,177,342775
14,8,206,245904
14,8,195,329317
14,7,173,436255
14,8,198,274416
14,8,191,258522
14,7,190,257458
14,5,181,152002
14,7,186,495417
14,7,183,252300
14,8,186,296856
14,7,185,371341
14,7,184,263276
14,9,187,330429
14,6,204,216360
14,7,193,175586
14,8,191,226084
14,8,193,204491
14,6,180,372278
14,7,184,354679
14,7,210,190848
14,6,180,283023
14,5,190,126347
14,8,238,129049
14,7,177,272498
14,8,207,297010
14,8,184,367711
14,5,192,244188
14,6,185,208416
14,7,212,130459
14,5,183,179457
14,8,177,428052
14,7,182,512567
14,7,194,155752
14,7,182,285096
14,8,227,149351
14,7,195,215444
14,9,202,235539
14,7,186,189716
14,6,180,309716
14,7,174,852388
14,6,188,503984
14,7,203,246398
14,7,192,199842
14,8,200,309498
14,6,193,235526
14,5,180,269291
14,9,202,425904
14,8,202,304721
14,6,179,533546
14,8,209,210939
14,6,195,148604
14,7,188,266640
14,8,199,321063
14,7,176,502115
14,7,179,335579
14,7,189,280786
14,7,204,153951
14,7,182,396610
14,6,211,215597
14,7,183,317755
14,8,182,290555
14,6,186,216416
14,7,188,150451
14,7,210,147441
14,6,183,150556
14,8,197,177437
14,9,205,287340
14,9,199,309529
14,6,191,125478
14,7,184,270872
14,7,176,366228
14,7,205,120063
14,7,185,240602
14,9,220,132140
14,9,200,449099
15,6,219,1595110
15,7,216,1428796
15,6,206,1858935
15,6,214,1678526
15,8,236,717428
15,8,232,834033
15,8,234,867086
15,7,229,1174801
15,7,223,1012214
15,9,239,902543
15,8,235,1068406
15,6,209,1619372
15,6,204,2037734
15,8,226,961683
15,6,219,1529344
15,8,241,2603661
15,8,216,1587761
15,7,221,1532768
15,6,206,4791069
15,7,217,2634044
15,7,215,2164270
15,8,261,1384144
15,7,238,1185707
15,7,261,923652
15,10,256,1179248
15,8,236,1952333
15,7,292,322317
15,7,214,1990570
15,6,208,1323068
15,7,241,794872
15,10,265,887666
15,9,240,1105340
15,7,254,761229
15,8,223,1481531
15,7,255,1155071
15,7,205,1951246
15,7,205,2067467
15,7,233,1096370
15,7,231,1004023
15,8,225,1365378
15,7,198,1513954
15,7,205,1472447
15,8,213,1523079
15,7,246,538653
15,6,208,1272816
15,7,221,1795121
15,8,226,2423598
15,7,210,1773090
15,6,228,895917
15,8,248,814763
15,9,231,1072409
15,7,237,904416
15,7,229,1274977
15,8,236,1742728
15,9,246,1070219
15,7,209,1721316
15,7,222,1969802
15,8,238,690141
15,5,193,1039630
15,7,216,1537138
15,7,225,1138154
15,9,215,1939209
15,8,215,1714507
15,6,225,989349
15,5,201,1857108
15,7,218,1701260
15,8,217,1267128
15,7,235,913019
15,7,212,2082267
15,6,237,1006131
15,8,257,581075
15,6,249,997775
15,7,210,1518397
15,7,218,1934603
15,7,221,1554081
15,7,220,1421349
15,10,280,744782
15,7,211,1943551
15,6,213,1895867
15,8,238,1228956
15,6,222,963623
15,7,211,3366340
15,7,208,1192434
15,7,221,1599812
15,8,228,1896599
15,6,223,1941618
15,7,236,1130328
15,8,221,1430514
15,9,242,1395906
15,4,200,1379132
15,7,232,1190571
15,9,230,2601485
15,8,227,1010396
15,9,254,435845
15,8,214,2088208
15,5,217,1950976
15,5,206,3402693
15,7,226,1663878
15,8,237,836130
15,7,220,1085776
16,8,299,2729377
16,7,277,3025367
16,8,283,7141286
16,10,288,7409261
16,9,257,10451783
16,7,254,5550359
16,7,251,12694562
16,8,275,4099738
16,8,275,8878620
